id_inv,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Pd,Ag,Cd,In,Sn,Sb,Te,Ba,Ta,W,Au,Hg,Tl,Pb,Th
MRO-S-25,0.0,3.269513517806815,3.1107168337606677,0.0,0.2371152483925703,2.24035219988612,0.00015832444138680297,90.95846484029212,0.00011975703773929178,0.01880202527811264,9.326207328687958e-05,8.951940331608438e-05,8.018836506873274e-05,0.15707206977022786,6.968510357358402e-05,0.0030912712066387712,0.004195450989559259,5.661965469986069e-06,4.978573442831352e-06,4.588016389309272e-06,4.311598624865281e-06,3.880804578680528e-06,3.790705170155791e-06,3.3132176501445277e-06,3.1524670158191132e-06,3.0619275228940513e-06,2.908297475486962e-06,2.8039452185528426e-06,2.629405824865864e-06,2.3692588827322774e-06,2.1370296105531647e-06,2.07996339278209e-06,1.9153456219074695e-06,1.8357856210191602e-06,1.7174434221259553e-06,1.6324796270394537e-06,1.4864684648786324e-06,1.2782628908744126e-06,7.39162412150918e-07,7.161055279390908e-07,6.238165307707271e-07,6.01503961854886e-07,5.794023593145306e-07,5.637383068771876e-07,4.4950169667860516e-07
GTMT-26,0.0,2.1072435097462776,1.79552830203995,0.6021594260958739,0.4743822488292987,1.7337553221488229,0.0001593244059620338,93.03012580840628,0.00012051341366157472,0.031038578613277648,9.385110912166657e-05,9.008480074510919e-05,8.069482840258092e-05,0.21265247575140037,7.01252291434866e-05,7.069989612802231e-05,0.012062711783462658,5.697725993418671e-06,5.010017716592304e-06,4.616993935793577e-06,4.338830338741637e-06,3.905315431635905e-06,3.814646962415392e-06,3.3341436692174756e-06,3.172377746675262e-06,3.0812664135163653e-06,2.926666050952927e-06,2.8216547134664593e-06,2.646012942855611e-06,2.3842229333332525e-06,2.150526919547622e-06,2.093100276085393e-06,1.9274427924672045e-06,1.847380296943217e-06,1.7282906581373136e-06,1.6427902384809135e-06,1.4958568814367866e-06,1.2863362975923542e-06,7.438309031370146e-07,7.206283934789514e-07,6.277565063471457e-07,6.05303013021259e-07,5.830618185177007e-07,0.0003006683815808541,4.523407136316897e-07
