index,Name,XRD_MIN_,XRD_MIN_2,XRD_MIN_3,XRD_MIN_4,target,Strunz,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Pd,Ag,Cd,In,Sn,Sb,Te,Ba,Ta,W,Au,Hg,Tl,Pb,Th,suma
11,MP-1030,Annabergite,,,,Annabergite,"Phosphates,Arsenates,Vanadates",0.7047438252019741,4.786052128456371,13.620363214576399,0.906469748693957,0.150796713689505,2.80346894865959,0.007047438252019741,11.328865133605099,0.007047438252019741,0.17564488759812694,0.007047438252019741,0.0616698285381372,0.0549037746525984,0.691808693662319,0.6935866468992672,37.9895020912506,0.000704743825201974,0.0216661836747624,0.000704743825201974,0.000704743825201974,21.3935588174984,0.0164203142719686,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,4.55293682474028,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.000704743825201974,0.00948605776980572,0.000704743825201974,1E-05,0.000704743825201974,99.9993052561748
12,MP-1031,Annabergite,,,,Annabergite,"Phosphates,Arsenates,Vanadates",0.712988926344534,5.899559250451441,8.286512923201691,0.35633333052926297,0.31335040462241104,3.77512049294412,0.0071298892634453406,16.2930013521793,0.0071298892634453406,0.2457709337264669,0.0071298892634453406,0.0071298892634453406,0.115115435157378,1.57343997283016,0.410737176953438,34.1703341288617,0.000712988926344534,0.0278085310825721,0.000712988926344534,0.000712988926344534,21.7862168488339,0.0239254999279864,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,5.9476252668211504,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.000712988926344534,0.0165282342464833,0.000712988926344534,1E-05,0.000712988926344534,99.99929701107372
13,MP-824,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.48197097260779204,39.2448553090392,5.69784590796649,46.382742789091,0.167622468639329,1.2456468409118702,0.8293776417477171,0.193495507491875,0.00481970972607792,0.15878752037990398,0.182222153280713,0.180382243383099,0.00481970972607792,4.962113182932219,0.00481970972607792,0.00481970972607792,0.133640646733851,0.007371841122786659,0.000481970972607792,0.000481970972607792,0.037118236458543,0.00616417016795874,0.000481970972607792,0.00270681502845205,0.000481970972607792,0.000481970972607792,0.00575888319019658,0.000481970972607792,0.0193893481424291,0.000481970972607792,0.000481970972607792,0.000481970972607792,0.000481970972607792,0.000481970972607792,0.000481970972607792,0.00799590476895318,0.000481970972607792,0.0184955000774999,0.00585982945419807,0.000481970972607792,0.000481970972607792,0.000481970972607792,0.000481970972607792,1E-05,0.000481970972607792,99.9995280290274
14,VH/C7/C/13,Volkonskoite,Quartz,,,Volkonskoite,Silicates,22.8368349914704,8.46258568233382,55.7555139559408,0.3812370290477221,1.93182034366901,5.27219856601524,1.49270326989634,2.41402750258313,0.00586608829494492,0.0990201880693484,0.00586608829494492,0.00586608829494492,0.0325668377072009,1.2336169923150402,0.00586608829494492,0.00586608829494492,0.0138468706801646,0.0189315483363931,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.00219631704776335,0.00890424267550416,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,0.0005866088294944919,1E-05,0.0005866088294944919,99.9994233911705
15,VH/C7/C/4,Clinochlore,Muscovite,,,Clinochlore,Silicates,2.6392446974138397,27.63602582912869,54.01941027575521,0.0635872743563078,0.21698215266937196,0.924302467582664,6.30961147866213,1.14218471004307,0.0063587274356307795,0.6885178577908451,0.0063587274356307795,0.0063587274356307795,0.0625015984426194,6.16937183127132,0.0063587274356307795,0.0063587274356307795,0.0006358727435630781,0.0103093470201417,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,0.013838200297507002,0.0107406032923232,0.0006358727435630781,0.00815543179392267,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,0.0006444656184760929,0.0006358727435630781,0.00294149832446224,0.0006358727435630781,0.0049815655927357705,0.00370786504541545,0.0006358727435630781,0.0284297578495398,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,0.0006358727435630781,1.0135135135135099e-05,0.0006358727435630781,99.99937426239158
16,VH/C7/C/5,Volkonskoite,Quartz,,,Volkonskoite,Silicates,35.1409787315835,10.3993459007739,49.1303945118456,0.057497828137678,0.48656147142083706,2.94998730089728,0.0057497828137678,1.15187899126058,0.0057497828137678,0.0302702335443935,0.0057497828137678,0.0057497828137678,0.0190480263589089,0.562983479732874,0.0057497828137678,0.0057497828137678,0.00760050603273999,0.009673846887648493,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00433103932559547,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,0.00057497828137678,1E-05,0.00057497828137678,99.9994350217186
17,VH/C7/C/6,Volkonskoite,Quartz,,,Volkonskoite,Silicates,30.8766474544275,8.05354627249534,55.7046832706556,0.226086055029025,0.34453388720514194,2.01020131875471,0.8500623292227991,1.03348816146442,0.00579221626837801,0.041989241964760005,0.00579221626837801,0.0261783757033009,0.0195048966043527,0.7488548922497841,0.00579221626837801,0.00579221626837801,0.0128521463796509,0.00832775052351687,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.0016264940146145,0.003768047561031121,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,0.000579221626837801,1E-05,0.000579221626837801,99.99943077837321
18,VH/C7/C/7,Volkonskoite,Quartz,,,Volkonskoite,Silicates,29.381754630359396,8.58362469263819,45.839567227058296,0.598497509672695,0.31449783929813,2.7692393803788002,10.897873944876899,0.612651951955901,0.00510263194731683,0.11384901748040101,0.00510263194731683,0.00510263194731683,0.0125387766734823,0.4682780684035949,0.00510263194731683,0.00510263194731683,0.000510263194731683,0.00171700677334002,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.34925816553334005,0.0045424023269882785,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.0120785070945668,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.0018329432250654605,0.000510263194731683,0.000510263194731683,0.000510263194731683,0.000948723035512475,1E-05,0.000510263194731683,99.9994997368053
19,VH/C7/C/8,Volkonskoite,Quartz,,,Volkonskoite,Silicates,34.7203893038547,7.094359923660611,53.3148724036735,0.0570670540679756,0.4871881690082629,1.76932014460118,0.8483137711470521,0.6903065974388578,0.00570670540679756,0.0520991552169665,0.00570670540679756,0.00570670540679756,0.00570670540679756,0.89271695646492,0.00570670540679756,0.00570670540679756,0.00808238892474397,0.0094267999989926,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.00227018280328447,0.005080153181125421,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,0.000570670540679756,1E-05,0.000570670540679756,99.9994393294593
20,VH/C7/C/9,Volkonskoite,Quartz,,,Volkonskoite,Silicates,31.1487100336516,6.89928368578027,55.033788456533095,0.562473409325242,0.380838832319538,1.82891744573947,1.4336491066541102,0.958482335049307,0.0057027991425335715,0.12497621117926196,0.0997446907462882,0.7078595596952009,0.0057027991425335715,0.739336839322107,0.0057027991425335715,0.0057027991425335715,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0111130065242506,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.00234308113594166,0.0005702799142533571,0.0143782754843322,0.0005702799142533571,0.0032689312437659893,0.0005702799142533571,0.0005702799142533571,0.0116308131209547,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0032776518973390003,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,0.0005702799142533571,1E-05,0.0005702799142533571,99.9994397200857
21,VH01/3b/42,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",5.1154457271888205,34.140199158288695,27.2530275560239,25.4448460325737,0.629951913325807,3.26312070640781,0.6855477515924611,0.48721406206694395,0.00527317450162543,0.200717069002894,0.00527317450162543,1.18736685639339,0.00527317450162543,1.5091977448201102,0.00527317450162543,0.00527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.0209035106775413,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.0032974514861649398,0.000527317450162543,0.000527317450162543,0.0140787453088729,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.0055369060807340794,0.000527317450162543,0.000527317450162543,0.000527317450162543,0.000527317450162543,1E-05,0.000527317450162543,99.9994826825498
22,VH01/3c/21,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.5434311838187961,32.6997257958832,36.3393603265405,24.288429907123,0.130348902169886,0.90398129505767,1.26566176271266,1.2774253163223899,0.00543431183818796,0.0691394052156281,0.151053856599155,0.618409553553315,0.00543431183818796,1.6496097104658,0.00543431183818796,0.00543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.00623783158597161,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.00837288402368609,0.000543431183818796,0.00285941164861245,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.0106298303314885,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,0.000543431183818796,1E-05,0.000543431183818796,99.9994665688162
23,VH01/3c/22,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.6020904909335021,30.0601186435931,46.01270502725921,15.224876839085901,0.571103300975913,2.67416495902623,1.4033583927252,1.2488592871725601,0.00602090490933502,0.0919481373122171,0.151757722578347,0.7456074834835021,0.00602090490933502,1.1488721051817299,0.0080710550597707,0.00602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.00586644855157973,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.00907052554248142,0.000602090490933502,0.0029700596435156892,0.000602090490933502,0.00345127430967614,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.00259536105514303,0.000602090490933502,0.000602090490933502,0.000602090490933502,0.000602090490933502,1E-05,0.000602090490933502,99.99940790950909
24,VH01/3c/23,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.5971377363807321,28.2227362573898,48.6278695701041,14.608802947544,0.446828892569363,1.97855567038874,0.814806338838612,1.64548858740177,0.00597137736380732,0.31374462719567603,0.00597137736380732,1.23261007088514,0.00597137736380732,1.4136911115927402,0.00597137736380732,0.00597137736380732,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0149838357811561,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0201726512176098,0.0005971377363807321,0.0120443461692159,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.00574202631280726,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,0.0005971377363807321,1E-05,0.0005971377363807321,99.9994128622636
25,VH01/3c/26,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.5829360322337079,31.7285544784828,42.9757836603246,19.2769383914257,0.443656867950795,1.65442014677104,0.0058293603223370785,1.7548588325015402,0.0058293603223370785,0.174392462063357,0.0058293603223370785,0.501812000976628,0.0058293603223370785,0.825056208931011,0.0058293603223370785,0.0058293603223370785,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.014005030004814,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.0082497224374549,0.000582936032233708,0.0021726546847261803,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.0059418128127604,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.0022550716914263398,0.000582936032233708,0.000582936032233708,0.000582936032233708,0.000582936032233708,1E-05,0.000582936032233708,99.9994270639678
26,VH01/3c/27,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.55755556329802,29.50320699186049,39.591904413063,22.4037468225194,0.22017010079079602,1.22379120959715,0.7302782852445551,1.07245766691562,0.0055755556329802,0.29108391014305296,0.154651566671921,0.571752877818494,0.0055755556329802,3.60092335956123,0.0055755556329802,0.0055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.0278323831015535,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.0032453017265691602,0.00055755556329802,0.00354492487407756,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.0070252925356147295,0.00055755556329802,0.00055755556329802,0.00055755556329802,0.0011457742273469401,1E-05,0.00055755556329802,99.9994524444367
27,VH01/3c/28,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.526301027730925,37.094450132189294,29.2112530541914,23.126048452325893,0.6272602080348921,4.525594986832661,0.8496629206193671,1.3179193358719399,0.00526301027730925,0.240022383591328,0.110132483130063,0.4521476057531429,0.00526301027730925,1.82718673572337,0.00526301027730925,0.00526301027730925,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.02311110730139,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.00630696278381045,0.000526301027730925,0.00842321648345995,0.000526301027730925,0.0034007987200956108,0.000526301027730925,0.000526301027730925,0.0143931401854661,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.00322848378436765,0.000526301027730925,0.000526301027730925,0.000526301027730925,0.000526301027730925,1E-05,0.000526301027730925,99.9994836989723
28,VH01/3c/29,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.532289687124524,34.316725203607,30.1389490248278,30.7749845581003,0.168519660770865,1.3552741088817901,0.00532289687124524,1.05799182784419,0.00532289687124524,0.135332598498035,0.00532289687124524,0.677902590225901,0.00532289687124524,0.775106049905386,0.00532289687124524,0.00532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.00717563044227022,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.00437398510305475,0.000532289687124524,0.00402613220332282,0.000532289687124524,0.00310664121719368,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.0035299675299775,0.000532289687124524,0.000532289687124524,0.000532289687124524,0.000532289687124524,1E-05,0.000532289687124524,99.9994777103129
29,VH01/3c/30,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.539102034388134,34.4987739491741,33.4214468262015,25.5348548670121,0.47991179230933706,2.34254661148514,0.00539102034388134,2.05751402714729,0.00539102034388134,0.10913361424825098,0.00539102034388134,0.6272727340657379,0.00539102034388134,0.31538120625768395,0.00539102034388134,0.00539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.007627241083412379,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.0159355657277479,0.000539102034388134,0.00413675594220484,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,0.000539102034388134,1E-05,0.000539102034388134,99.99947089796561
30,VH01/3c/31,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.5767024046429019,31.7868140310179,42.792201394181106,15.974101764814902,0.285832851209473,1.58646032442245,0.9516813941265552,1.5513320585995098,0.00576702404642902,0.23999648819618105,0.163924675498198,0.7975742349002058,0.00576702404642902,3.1339895382044602,0.00576702404642902,0.00576702404642902,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.0772816014336875,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.0146775435100853,0.000576702404642902,0.0113792897522277,0.000576702404642902,0.0040269995946924896,0.000576702404642902,0.000576702404642902,0.0115479484011186,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.00414320600185561,0.000576702404642902,0.000576702404642902,0.000576702404642902,0.000576702404642902,1E-05,0.000576702404642902,99.9994332975954
